Census_Tract_Name,County_Name,State_FIPS,County_FIPS,Census_Tract_FIPS,FIPS_Code,Total_Computer,Total_Computer_Percent,Total_Broadband_Internet,Total_Broadband_Internet_Percent
Census Tract 136.02, Guilford ,37,081,013602,37081013602,1344,90.3,1144,76.8
Census Tract 137, Guilford ,37,081,013700,37081013700,1564,95.2,1482,90.3
Census Tract 138, Guilford ,37,081,013800,37081013800,1348,80.6,1105,66.0
Census Tract 139, Guilford ,37,081,013900,37081013900,1564,81.9,1369,71.7
Census Tract 140, Guilford ,37,081,014000,37081014000,917,86.4,757,71.3
Census Tract 142, Guilford ,37,081,014200,37081014200,1344,87.2,1157,75.0
Census Tract 143, Guilford ,37,081,014300,37081014300,777,72.1,753,69.9
Census Tract 144.06, Guilford ,37,081,014406,37081014406,773,72.3,689,64.5
Census Tract 144.07, Guilford ,37,081,014407,37081014407,2485,97.0,2339,91.3
Census Tract 144.08, Guilford ,37,081,014408,37081014408,756,80.7,660,70.4
Census Tract 144.09, Guilford ,37,081,014409,37081014409,1162,93.2,1099,88.1
Census Tract 144.10, Guilford ,37,081,014410,37081014410,1471,96.0,1386,90.4
Census Tract 144.11, Guilford ,37,081,014411,37081014411,1821,92.3,1623,82.3
Census Tract 144.12, Guilford ,37,081,014412,37081014412,1001,90.4,999,90.2
Census Tract 62.11, Mecklenburg ,37,119,006211,37119006211,2281,100.0,2259,99.0
Census Tract 62.12, Mecklenburg ,37,119,006212,37119006212,1594,98.4,1553,95.9
Census Tract 62.14, Mecklenburg ,37,119,006214,37119006214,1240,96.7,1207,94.1
Census Tract 62.16, Mecklenburg ,37,119,006216,37119006216,734,95.6,707,92.1
Census Tract 62.17, Mecklenburg ,37,119,006217,37119006217,1379,100.0,1338,97.0
Census Tract 62.18, Mecklenburg ,37,119,006218,37119006218,975,98.1,975,98.1
Census Tract 62.19, Mecklenburg ,37,119,006219,37119006219,997,100.0,984,98.7
Census Tract 62.20, Mecklenburg ,37,119,006220,37119006220,1376,97.7,1339,95.1
Census Tract 62.21, Mecklenburg ,37,119,006221,37119006221,1099,98.7,1086,97.6
Census Tract 62.22, Mecklenburg ,37,119,006222,37119006222,1252,100.0,1219,97.4
Census Tract 62.23, Mecklenburg ,37,119,006223,37119006223,792,94.2,750,89.2
Census Tract 62.24, Mecklenburg ,37,119,006224,37119006224,1072,95.0,1046,92.7
Census Tract 63.05, Mecklenburg ,37,119,006305,37119006305,1199,100.0,1125,93.8
Census Tract 63.06, Mecklenburg ,37,119,006306,37119006306,401,96.6,389,93.7
Census Tract 63.07, Mecklenburg ,37,119,006307,37119006307,1308,93.1,1289,91.7
Census Tract 63.08, Mecklenburg ,37,119,006308,37119006308,1515,100.0,1448,95.6
Census Tract 63.09, Mecklenburg ,37,119,006309,37119006309,716,86.2,638,76.8
Census Tract 63.10, Mecklenburg ,37,119,006310,37119006310,1114,100.0,985,88.4
Census Tract 63.11, Mecklenburg ,37,119,006311,37119006311,1232,95.5,1192,92.4
Census Tract 64.03, Mecklenburg ,37,119,006403,37119006403,1472,96.9,1418,93.4
Census Tract 64.04, Mecklenburg ,37,119,006404,37119006404,2048,99.4,2013,97.7
Census Tract 64.07, Mecklenburg ,37,119,006407,37119006407,1408,99.2,1397,98.4
Census Tract 64.08, Mecklenburg ,37,119,006408,37119006408,1168,93.4,1089,87.1
Census Tract 64.09, Mecklenburg ,37,119,006409,37119006409,1246,97.5,1192,93.3
Census Tract 64.10, Mecklenburg ,37,119,006410,37119006410,1284,96.6,1244,93.6
Census Tract 64.11, Mecklenburg ,37,119,006411,37119006411,1082,95.3,952,83.9
Census Tract 9801, Mecklenburg ,37,119,980100,37119980100,0,-666666666.0,0,-666666666.0
Census Tract 9802, Mecklenburg ,37,119,980200,37119980200,0,-666666666.0,0,-666666666.0
Census Tract 9803, Mecklenburg ,37,119,980300,37119980300,12,100.0,12,100.0
Census Tract 9501, Mitchell ,37,121,950100,37121950100,608,63.1,566,58.7
Census Tract 9502, Mitchell ,37,121,950200,37121950200,1342,83.8,1262,78.8
Census Tract 9503, Mitchell ,37,121,950300,37121950300,1517,84.4,1408,78.3
Census Tract 9504, Mitchell ,37,121,950400,37121950400,1848,90.6,1635,80.2
Census Tract 9601.01, Montgomery ,37,123,960101,37123960101,523,92.1,505,88.9
Census Tract 9601.02, Montgomery ,37,123,960102,37123960102,1463,82.1,1279,71.8
Census Tract 9602.01, Montgomery ,37,123,960201,37123960201,530,81.9,502,77.6
Census Tract 62.10, Mecklenburg ,37,119,006210,37119006210,1569,97.2,1514,93.8
Census Tract 9602.02, Montgomery ,37,123,960202,37123960202,1448,76.1,1179,61.9
Census Tract 9603.01, Montgomery ,37,123,960301,37123960301,469,85.1,422,76.6
Census Tract 9603.02, Montgomery ,37,123,960302,37123960302,1098,92.7,860,72.6
Census Tract 9604.01, Montgomery ,37,123,960401,37123960401,714,76.7,554,59.5
Census Tract 9604.02, Montgomery ,37,123,960402,37123960402,879,86.3,762,74.9
Census Tract 9605.01, Montgomery ,37,123,960501,37123960501,697,76.3,647,70.9
Census Tract 525.09, Wake ,37,183,052509,37183052509,1645,96.2,1549,90.6
Census Tract 526.01, Wake ,37,183,052601,37183052601,1252,98.7,1192,93.9
Census Tract 526.02, Wake ,37,183,052602,37183052602,2118,96.9,1983,90.8
Census Tract 526.03, Wake ,37,183,052603,37183052603,1507,98.5,1421,92.9
Census Tract 527.01, Wake ,37,183,052701,37183052701,2924,94.9,2612,84.8
Census Tract 527.04, Wake ,37,183,052704,37183052704,2237,95.5,1848,78.9
Census Tract 527.05, Wake ,37,183,052705,37183052705,2029,93.5,1941,89.5
Census Tract 527.06, Wake ,37,183,052706,37183052706,1521,95.8,1463,92.1
Census Tract 527.07, Wake ,37,183,052707,37183052707,2326,91.9,2219,87.7
Census Tract 528.01, Wake ,37,183,052801,37183052801,2233,97.1,2154,93.7
Census Tract 528.02, Wake ,37,183,052802,37183052802,2330,99.0,2234,94.9
Census Tract 528.07, Wake ,37,183,052807,37183052807,2442,95.7,2095,82.1
Census Tract 528.09, Wake ,37,183,052809,37183052809,806,92.0,748,85.4
Census Tract 528.10, Wake ,37,183,052810,37183052810,2606,99.1,2612,99.4
Census Tract 528.11, Wake ,37,183,052811,37183052811,3039,98.3,2837,91.8
Census Tract 528.12, Wake ,37,183,052812,37183052812,1393,95.3,1350,92.3
Census Tract 528.13, Wake ,37,183,052813,37183052813,1487,93.9,1437,90.8
Census Tract 528.14, Wake ,37,183,052814,37183052814,1351,100.0,1292,95.6
Census Tract 528.15, Wake ,37,183,052815,37183052815,1789,91.1,1739,88.6
Census Tract 528.16, Wake ,37,183,052816,37183052816,2127,97.6,2061,94.6
Census Tract 529.01, Wake ,37,183,052901,37183052901,745,91.9,719,88.7
Census Tract 529.02, Wake ,37,183,052902,37183052902,2387,97.2,2286,93.1
Census Tract 529.03, Wake ,37,183,052903,37183052903,1154,97.1,1050,88.3
Census Tract 529.05, Wake ,37,183,052905,37183052905,1288,98.2,1234,94.1
Census Tract 529.06, Wake ,37,183,052906,37183052906,1566,93.1,1436,85.4
Census Tract 530.03, Wake ,37,183,053003,37183053003,2610,100.0,2537,97.2
Census Tract 530.04, Wake ,37,183,053004,37183053004,1220,100.0,1200,98.4
Census Tract 530.05, Wake ,37,183,053005,37183053005,1709,99.5,1684,98.0
Census Tract 530.06, Wake ,37,183,053006,37183053006,1227,97.6,1214,96.6
Census Tract 530.07, Wake ,37,183,053007,37183053007,1112,98.1,1087,95.9
Census Tract 530.09, Wake ,37,183,053009,37183053009,2818,88.6,2628,82.6
Census Tract 530.10, Wake ,37,183,053010,37183053010,1714,97.8,1702,97.1
Census Tract 530.11, Wake ,37,183,053011,37183053011,1899,94.4,1876,93.3
Census Tract 531.05, Wake ,37,183,053105,37183053105,1438,97.6,1393,94.5
Census Tract 531.06, Wake ,37,183,053106,37183053106,1185,86.4,1099,80.2
Census Tract 531.09, Wake ,37,183,053109,37183053109,3252,98.3,3216,97.2
Census Tract 525.08, Wake ,37,183,052508,37183052508,1543,92.4,1530,91.6
Census Tract 531.10, Wake ,37,183,053110,37183053110,2021,99.4,1920,94.4
Census Tract 531.11, Wake ,37,183,053111,37183053111,2044,98.7,1928,93.1
Census Tract 531.12, Wake ,37,183,053112,37183053112,2121,98.1,2055,95.1
Census Tract 531.13, Wake ,37,183,053113,37183053113,1277,86.2,1197,80.8
Census Tract 531.14, Wake ,37,183,053114,37183053114,2010,99.1,1869,92.1
Census Tract 531.15, Wake ,37,183,053115,37183053115,733,95.3,672,87.4
Census Tract 532.02, Wake ,37,183,053202,37183053202,1633,99.5,1616,98.5
Census Tract 9708.06, Carteret ,37,031,970806,37031970806,1758,95.8,1682,91.7
Census Tract 9709.03, Carteret ,37,031,970903,37031970903,528,99.1,505,94.7
Census Tract 9709.04, Carteret ,37,031,970904,37031970904,1152,98.0,1082,92.1
Census Tract 9710.03, Carteret ,37,031,971003,37031971003,803,96.7,777,93.6
Census Tract 9711.03, Carteret ,37,031,971103,37031971103,894,90.3,878,88.7
Census Tract 9801, Carteret ,37,031,980100,37031980100,0,-666666666.0,0,-666666666.0
Census Tract 9901, Carteret ,37,031,990100,37031990100,0,-666666666.0,0,-666666666.0
Census Tract 9902, Carteret ,37,031,990200,37031990200,0,-666666666.0,0,-666666666.0
Census Tract 9301, Caswell ,37,033,930100,37033930100,957,93.6,860,84.1
Census Tract 9302, Caswell ,37,033,930200,37033930200,1608,74.9,1262,58.8
Census Tract 9303, Caswell ,37,033,930300,37033930300,1181,73.4,1044,64.9
Census Tract 9304, Caswell ,37,033,930400,37033930400,741,83.4,664,74.8
Census Tract 9305, Caswell ,37,033,930500,37033930500,1276,83.7,1082,71.0
Census Tract 9306, Caswell ,37,033,930600,37033930600,1595,88.5,1318,73.1
Census Tract 101.01, Catawba ,37,035,010101,37035010101,2174,94.1,2062,89.3
Census Tract 101.02, Catawba ,37,035,010102,37035010102,1585,87.4,1486,82.0
Census Tract 102.01, Catawba ,37,035,010201,37035010201,1628,93.0,1492,85.2
Census Tract 102.03, Catawba ,37,035,010203,37035010203,1136,86.6,1135,86.5
Census Tract 102.04, Catawba ,37,035,010204,37035010204,1719,90.4,1633,85.9
Census Tract 103.01, Catawba ,37,035,010301,37035010301,1721,91.7,1573,83.8
Census Tract 103.02, Catawba ,37,035,010302,37035010302,2430,94.1,2428,94.0
Census Tract 103.03, Catawba ,37,035,010303,37035010303,1654,90.1,1552,84.6
Census Tract 103.04, Catawba ,37,035,010304,37035010304,1359,88.8,1270,83.0
Census Tract 104.02, Catawba ,37,035,010402,37035010402,1641,85.5,1424,74.2
Census Tract 104.03, Catawba ,37,035,010403,37035010403,1806,88.1,1695,82.6
Census Tract 104.04, Catawba ,37,035,010404,37035010404,1011,88.3,950,83.0
Census Tract 105.01, Catawba ,37,035,010501,37035010501,1388,95.2,1260,86.4
Census Tract 105.02, Catawba ,37,035,010502,37035010502,1346,95.5,1279,90.7
Census Tract 106, Catawba ,37,035,010600,37035010600,2242,89.1,2082,82.7
Census Tract 107, Catawba ,37,035,010700,37035010700,886,84.2,832,79.1
Census Tract 109, Catawba ,37,035,010900,37035010900,1203,81.1,974,65.6
Census Tract 110, Catawba ,37,035,011000,37035011000,666,81.4,611,74.7
Census Tract 111.01, Catawba ,37,035,011101,37035011101,1197,90.6,1086,82.2
Census Tract 111.02, Catawba ,37,035,011102,37035011102,2816,94.0,2637,88.0
Census Tract 112, Catawba ,37,035,011200,37035011200,2087,88.2,2012,85.1
Census Tract 113, Catawba ,37,035,011300,37035011300,2007,77.4,1967,75.9
Census Tract 114.01, Catawba ,37,035,011401,37035011401,1601,85.7,1506,80.6
Census Tract 114.02, Catawba ,37,035,011402,37035011402,1361,85.5,1276,80.2
Census Tract 115.01, Catawba ,37,035,011501,37035011501,2043,93.0,1886,85.9
Census Tract 115.03, Catawba ,37,035,011503,37035011503,1357,94.8,1214,84.8
Census Tract 115.05, Catawba ,37,035,011505,37035011505,1443,93.3,1384,89.5
Census Tract 115.06, Catawba ,37,035,011506,37035011506,1219,95.2,1211,94.5
Census Tract 116.01, Catawba ,37,035,011601,37035011601,1523,91.5,1400,84.1
Census Tract 116.02, Catawba ,37,035,011602,37035011602,1773,88.3,1714,85.3
Census Tract 145.01, Guilford ,37,081,014501,37081014501,318,66.1,299,62.2
Census Tract 145.02, Guilford ,37,081,014502,37081014502,1744,89.0,1716,87.6
Census Tract 145.03, Guilford ,37,081,014503,37081014503,939,83.3,846,75.1
Census Tract 151, Guilford ,37,081,015100,37081015100,1468,76.3,1359,70.6
Census Tract 152.01, Guilford ,37,081,015201,37081015201,1455,84.9,1294,75.5
Census Tract 152.02, Guilford ,37,081,015202,37081015202,1858,97.5,1560,81.9
Census Tract 153.01, Guilford ,37,081,015301,37081015301,2013,92.0,1905,87.1
Census Tract 153.02, Guilford ,37,081,015302,37081015302,1173,80.3,1015,69.5
Census Tract 154.01, Guilford ,37,081,015401,37081015401,2091,91.6,2020,88.5
Census Tract 154.02, Guilford ,37,081,015402,37081015402,2058,82.3,1862,74.5
Census Tract 155, Guilford ,37,081,015500,37081015500,2485,83.8,2312,78.0
Census Tract 156.01, Guilford ,37,081,015601,37081015601,1562,95.9,1513,92.9
Census Tract 156.02, Guilford ,37,081,015602,37081015602,1731,80.5,1541,71.7
Census Tract 157.03, Guilford ,37,081,015703,37081015703,2325,94.7,2100,85.5
Census Tract 157.04, Guilford ,37,081,015704,37081015704,2532,90.9,2331,83.7
Census Tract 157.05, Guilford ,37,081,015705,37081015705,1434,95.7,1285,85.8
Census Tract 157.06, Guilford ,37,081,015706,37081015706,2397,96.7,2251,90.8
Census Tract 157.07, Guilford ,37,081,015707,37081015707,2377,93.6,2301,90.6
Census Tract 158, Guilford ,37,081,015800,37081015800,2910,95.3,2756,90.2
Census Tract 159.01, Guilford ,37,081,015901,37081015901,1866,95.2,1695,86.5
Census Tract 159.02, Guilford ,37,081,015902,37081015902,1535,96.1,1485,93.0
Census Tract 160.03, Guilford ,37,081,016003,37081016003,1462,98.5,1322,89.0
Census Tract 160.05, Guilford ,37,081,016005,37081016005,817,96.7,722,85.4
Census Tract 160.06, Guilford ,37,081,016006,37081016006,1836,94.8,1592,82.2
Census Tract 160.07, Guilford ,37,081,016007,37081016007,2237,94.1,2193,92.2
Census Tract 160.08, Guilford ,37,081,016008,37081016008,2760,95.6,2582,89.4
Census Tract 160.09, Guilford ,37,081,016009,37081016009,1448,96.3,1402,93.3
Census Tract 160.10, Guilford ,37,081,016010,37081016010,1395,95.6,1210,82.9
Census Tract 160.11, Guilford ,37,081,016011,37081016011,2750,95.2,2290,79.3
Census Tract 161.01, Guilford ,37,081,016101,37081016101,1745,83.3,1466,69.9
Census Tract 161.02, Guilford ,37,081,016102,37081016102,1712,89.7,1399,73.3
Census Tract 161.03, Guilford ,37,081,016103,37081016103,2427,97.1,2211,88.5
Census Tract 162.01, Guilford ,37,081,016201,37081016201,2368,95.4,2331,93.9
Census Tract 162.03, Guilford ,37,081,016203,37081016203,1808,89.7,1734,86.1
Census Tract 162.04, Guilford ,37,081,016204,37081016204,1519,97.7,1458,93.8
Census Tract 162.05, Guilford ,37,081,016205,37081016205,1556,97.4,1392,87.2
Census Tract 163.03, Guilford ,37,081,016303,37081016303,1419,95.9,1356,91.6
Census Tract 163.04, Guilford ,37,081,016304,37081016304,1511,98.1,1485,96.4
Census Tract 163.05, Guilford ,37,081,016305,37081016305,1227,97.6,1213,96.5
Census Tract 163.06, Guilford ,37,081,016306,37081016306,2539,96.6,2487,94.6
Census Tract 164.05, Guilford ,37,081,016405,37081016405,824,96.3,685,80.0
Census Tract 164.06, Guilford ,37,081,016406,37081016406,2136,99.0,1977,91.7
Census Tract 164.07, Guilford ,37,081,016407,37081016407,1694,97.4,1681,96.6
Census Tract 9501, Moore ,37,125,950100,37125950100,1061,79.7,927,69.6
Census Tract 9502.01, Moore ,37,125,950201,37125950201,891,82.6,797,73.9
Census Tract 9502.02, Moore ,37,125,950202,37125950202,1575,84.0,1359,72.5
Census Tract 9503.03, Moore ,37,125,950303,37125950303,959,93.0,959,93.0
Census Tract 9503.04, Moore ,37,125,950304,37125950304,766,75.5,618,60.9
Census Tract 9503.05, Moore ,37,125,950305,37125950305,1626,95.3,1539,90.2
Census Tract 9503.06, Moore ,37,125,950306,37125950306,864,96.3,850,94.8
Census Tract 9504.02, Moore ,37,125,950402,37125950402,1249,83.0,1072,71.3
Census Tract 9504.03, Moore ,37,125,950403,37125950403,623,68.7,585,64.5
Census Tract 9504.04, Moore ,37,125,950404,37125950404,824,79.6,762,73.6
Census Tract 9505.03, Moore ,37,125,950503,37125950503,940,87.9,925,86.5
Census Tract 9505.04, Moore ,37,125,950504,37125950504,1259,100.0,1144,90.9
Census Tract 9505.05, Moore ,37,125,950505,37125950505,344,100.0,330,95.9
Census Tract 9505.06, Moore ,37,125,950506,37125950506,1909,99.1,1841,95.5
Census Tract 9505.07, Moore ,37,125,950507,37125950507,1281,84.7,1222,80.8
Census Tract 9506.01, Moore ,37,125,950601,37125950601,1674,98.9,1608,95.0
Census Tract 9506.03, Moore ,37,125,950603,37125950603,1420,90.0,1396,88.5
Census Tract 9506.04, Moore ,37,125,950604,37125950604,1325,92.0,1298,90.1
Census Tract 9507.02, Moore ,37,125,950702,37125950702,1257,87.0,1242,86.0
Census Tract 9507.03, Moore ,37,125,950703,37125950703,1174,96.4,1078,88.5
Census Tract 9507.04, Moore ,37,125,950704,37125950704,1290,97.7,1153,87.3
Census Tract 9508.01, Moore ,37,125,950801,37125950801,2014,93.5,1722,79.9
Census Tract 9508.02, Moore ,37,125,950802,37125950802,1630,87.3,1557,83.4
Census Tract 9509, Moore ,37,125,950900,37125950900,1026,89.9,958,84.0
Census Tract 9510.01, Moore ,37,125,951001,37125951001,1801,96.8,1791,96.2
Census Tract 9510.02, Moore ,37,125,951002,37125951002,594,95.3,557,89.4
Census Tract 9511.01, Moore ,37,125,951101,37125951101,1224,91.0,1194,88.8
Census Tract 9511.02, Moore ,37,125,951102,37125951102,2134,89.1,2086,87.1
Census Tract 9512, Moore ,37,125,951200,37125951200,1808,90.3,1694,84.6
Census Tract 102, Nash ,37,127,010200,37127010200,1606,74.2,942,43.5
Census Tract 103.01, Nash ,37,127,010301,37127010301,976,73.4,845,63.5
Census Tract 103.02, Nash ,37,127,010302,37127010302,1021,82.9,1021,82.9
Census Tract 104, Nash ,37,127,010400,37127010400,971,80.5,927,76.9
Census Tract 105.03, Nash ,37,127,010503,37127010503,919,93.4,848,86.2
Census Tract 105.04, Nash ,37,127,010504,37127010504,2110,93.9,1812,80.6
Census Tract 105.05, Nash ,37,127,010505,37127010505,1641,92.3,1507,84.8
Census Tract 105.06, Nash ,37,127,010506,37127010506,1878,97.7,1769,92.0
Census Tract 9605.02, Montgomery ,37,123,960502,37123960502,659,86.0,586,76.5
Census Tract 106.01, Nash ,37,127,010601,37127010601,936,95.9,914,93.6
Census Tract 106.03, Nash ,37,127,010603,37127010603,703,91.9,541,70.7
Census Tract 106.04, Nash ,37,127,010604,37127010604,1439,83.8,1352,78.7
Census Tract 107, Nash ,37,127,010700,37127010700,987,86.5,850,74.5
Census Tract 108.01, Nash ,37,127,010801,37127010801,336,83.0,328,81.0
Census Tract 108.02, Nash ,37,127,010802,37127010802,2179,89.3,2122,87.0
Census Tract 532.04, Wake ,37,183,053204,37183053204,1805,94.5,1758,92.0
Census Tract 532.05, Wake ,37,183,053205,37183053205,1548,97.5,1525,96.0
Census Tract 532.06, Wake ,37,183,053206,37183053206,1571,96.6,1516,93.2
Census Tract 532.08, Wake ,37,183,053208,37183053208,3097,98.1,3070,97.2
Census Tract 532.09, Wake ,37,183,053209,37183053209,643,91.9,594,84.9
Census Tract 532.10, Wake ,37,183,053210,37183053210,1641,99.2,1481,89.5
Census Tract 532.11, Wake ,37,183,053211,37183053211,2147,97.0,2169,98.0
Census Tract 534.05, Wake ,37,183,053405,37183053405,1821,98.0,1792,96.4
Census Tract 534.08, Wake ,37,183,053408,37183053408,1223,100.0,1218,99.6
Census Tract 534.09, Wake ,37,183,053409,37183053409,2194,99.4,2166,98.1
Census Tract 534.10, Wake ,37,183,053410,37183053410,1908,99.6,1886,98.4
Census Tract 534.11, Wake ,37,183,053411,37183053411,3620,97.5,3580,96.4
Census Tract 534.15, Wake ,37,183,053415,37183053415,1394,99.1,1383,98.4
Census Tract 534.17, Wake ,37,183,053417,37183053417,1717,94.0,1609,88.1
Census Tract 534.19, Wake ,37,183,053419,37183053419,1141,99.0,1137,98.6
Census Tract 534.21, Wake ,37,183,053421,37183053421,1832,99.6,1731,94.1
Census Tract 534.22, Wake ,37,183,053422,37183053422,743,99.2,737,98.4
Census Tract 534.23, Wake ,37,183,053423,37183053423,919,99.0,891,96.0
Census Tract 534.24, Wake ,37,183,053424,37183053424,1512,99.2,1472,96.6
Census Tract 534.25, Wake ,37,183,053425,37183053425,1057,99.5,1015,95.6
Census Tract 534.26, Wake ,37,183,053426,37183053426,2004,99.0,2004,99.0
Census Tract 534.27, Wake ,37,183,053427,37183053427,1447,99.4,1427,98.0
Census Tract 534.28, Wake ,37,183,053428,37183053428,2986,97.4,2956,96.4
Census Tract 534.29, Wake ,37,183,053429,37183053429,1050,97.9,1073,100.0
Census Tract 534.30, Wake ,37,183,053430,37183053430,1615,100.0,1615,100.0
Census Tract 534.31, Wake ,37,183,053431,37183053431,1536,92.0,1536,92.0
Census Tract 534.32, Wake ,37,183,053432,37183053432,758,96.4,703,89.4
Census Tract 534.33, Wake ,37,183,053433,37183053433,2036,100.0,1981,97.3
Census Tract 534.34, Wake ,37,183,053434,37183053434,1467,92.6,1467,92.6
Census Tract 534.35, Wake ,37,183,053435,37183053435,1684,98.9,1421,83.4
Census Tract 534.36, Wake ,37,183,053436,37183053436,1079,95.1,996,87.8
Census Tract 535.05, Wake ,37,183,053505,37183053505,1272,97.5,1272,97.5
Census Tract 535.06, Wake ,37,183,053506,37183053506,2188,91.2,2129,88.8
